Start Date,End Date,Num Shows,Headliner,Support,Tickets Sold,Gross USD,Gross Gate,Currency,Venue Capacity,Percentage Sold,Ticket Price Min,Ticket Price Max,Venue Name,Venue City,Venue State,Venue Country,Promoter
3/10/2012,3/10/2012,1,Flogging Molly,Suedehead,2800,84000,84000,US DOLLAR,2800,100,30,0,Fox Theater,Oakland,CA,United States,(In-House Promotion)
2/24/2012,2/24/2012,1,"""Noise Pop Festival""","Adventure Club, B33 Son, Pennybirdrabbit, Porter Robinson, The M Machine",2800,71380,71380,US DOLLAR,2800,100,25,30,Fox Theater,Oakland,CA,United States,"Another Planet Entertainment, Noise Pop, Noise Pop Industries"
2/20/2012,2/20/2012,1,The Fray,Scars On 45,2584,102086,102086,US DOLLAR,2800,93,39.5,40,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/18/2012,2/18/2012,1,Rebelution,"Pep Love, The Green",2800,63223,63223,US DOLLAR,2800,100,22.5,25,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/14/2012,2/14/2012,1,Lenny Kravitz,Raphael Saadiq,2800,142313,142313,US DOLLAR,2800,100,45,52.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/12/2012,2/12/2012,2,The Fresh Beat Band,,3324,95606,95606,US DOLLAR,1662,100,19.5,39.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/10/2012,2/11/2012,2,Social Distortion,"Frank Turner, Sharks",5404,175725,175725,US DOLLAR,2702,100,32.5,35,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
1/31/2012,1/31/2012,1,Wilco,White Denim,2800,126000,126000,US DOLLAR,2800,100,45,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
12/4/2011,12/4/2011,1,Iron & Wine,Brett Dennen,2800,101276,101276,US DOLLAR,2800,100,36,40,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
12/1/2011,,1,Morrissey,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
11/12/2011,11/12/2011,1,Ledisi,"Rahsaan Patterson, Timothy Bloom",1684,71345,71345,US DOLLAR,1737,97,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
11/12/2011,,1,Rahsaan Patterson,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
11/11/2011,11/11/2011,1,Mary J. Blige,Sake 1,2727,233273,233273,US DOLLAR,2727,100,59.5,119.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
11/9/2011,11/9/2011,1,Lykke Li,First Aid Kit,2800,97020,97020,US DOLLAR,2800,100,35,40,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
11/6/2011,11/6/2011,1,"""Weird Al"" Yankovic",,1561,68121,68121,US DOLLAR,1757,89,39.5,45,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/30/2011,10/30/2011,1,Cake,"The California Honeydrops, Tinariwen",2101,85266,85266,US DOLLAR,2800,76,40.5,45,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/29/2011,10/29/2011,1,Shpongle,"Black Kat Kabaret, Lynx, Outersect",2800,120484,120484,US DOLLAR,2800,100,43,45,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/14/2011,10/14/2011,1,Bryan Ferry,The Phenomenal Handclap Band,2381,126985,126985,US DOLLAR,2800,86,45,55,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/11/2011,10/11/2011,1,Lupe Fiasco,"Chiddy Bang, Sarah Green, Young Marqus",1734,73860,73860,US DOLLAR,2800,62,42.5,45,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/10/2011,10/10/2011,1,Evanescence,"Rival Sons, The Pretty Reckless",2179,83943,83943,US DOLLAR,2800,78,38.5,40,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/8/2011,10/8/2011,1,Pepper,"Ballyhoo!, The Expendables",1687,46693,46693,US DOLLAR,2800,61,27.5,30,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/7/2011,10/7/2011,1,Smashing Pumpkins,,2800,126000,126000,US DOLLAR,2800,100,45,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/4/2011,10/4/2011,1,Erasure,Frankmusik,2800,126000,126000,US DOLLAR,2800,100,45,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/1/2011,10/1/2011,1,Beirut,Laetitia Sadier,2800,98000,98000,US DOLLAR,2800,100,35,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
9/27/2011,9/27/2011,1,TV On The Radio,Oh Sees,2800,98150,98150,US DOLLAR,2800,100,35,40,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
9/23/2011,9/23/2011,1,The Script,Hot Chelle Rae,2257,73478,73478,US DOLLAR,2800,81,32.5,35,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
9/16/2011,9/17/2011,2,Thievery Corporation,"AM &amp; Shawn Lee, Mr. Lif",4990,212588,212588,US DOLLAR,2800,89.5,42.5,45,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
9/14/2011,9/14/2011,1,Ke$ha,"LMFAO, Naeem",2474,122477,122477,US DOLLAR,2800,89,49.5,50,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
9/9/2011,9/9/2011,1,The Kills,"Eleanor Friedberger, Mini Mansions",2174,64171,64171,US DOLLAR,2800,78,29.5,30,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
8/17/2011,8/17/2011,1,Amos Lee,Calexico,1738,56565,56565,US DOLLAR,2800,63,32.5,35,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
7/19/2011,7/20/2011,2,The Avett Brothers,The David Mayfield Parade,5600,210140,210140,US DOLLAR,2800,100,37.5,40,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
7/8/2011,7/9/2011,2,Widespread Panic,,5140,233430,233430,US DOLLAR,2800,92,45,50,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
6/25/2011,6/25/2011,1,Brett Dennen,Dawes,1542,43292,43292,US DOLLAR,2800,56,28,30,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
6/24/2011,6/24/2011,1,My Morning Jacket,Everest,2800,126000,126000,US DOLLAR,2800,100,45,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
6/22/2011,6/22/2011,1,Okkervil River,"Julianna Barwick, Titus Andronicus",1636,41165,41165,US DOLLAR,2800,59,25,30,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
6/18/2011,6/18/2011,1,Matt and Kim,"Autobot, The Thermals",1957,49285,49285,US DOLLAR,2800,70,25,30,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
6/1/2011,6/2/2011,2,Buffalo Springfield,Gillian Welch,3792,523596,523596,US DOLLAR,1896,100,85,199.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
5/13/2011,5/13/2011,1,The Cars,,2800,138600,138600,US DOLLAR,2800,100,49.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
5/9/2011,5/9/2011,1,Elvis Costello,,1805,117612,117612,US DOLLAR,1805,100,49.5,85,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
5/8/2011,5/8/2011,1,Elvis Costello,,1788,115844,115844,US DOLLAR,1788,100,49.5,85,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
5/7/2011,5/7/2011,1,Coheed And Cambria,,2007,54282,54282,US DOLLAR,2800,72,27,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
5/5/2011,5/5/2011,1,Fleet Foxes,The Cave Singers,2800,91000,91000,US DOLLAR,2800,100,32.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
5/1/2011,5/1/2011,1,Explosions In The Sky,Papercuts,2800,70000,70000,US DOLLAR,2800,100,25,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
4/26/2011,4/26/2011,1,Paul Simon,,1835,179575,179575,US DOLLAR,1835,100,65,125,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
4/14/2011,4/14/2011,1,Rusko,"Destructo, Doorly",2312,66652,66652,US DOLLAR,2800,83,24.5,29.5,Fox Theater,Oakland,CA,United States,"Another Planet Entertainment, HARD"
4/12/2011,4/12/2011,1,Bright Eyes,Farmer Dave Scher,2800,82600,82600,US DOLLAR,2800,100,29.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
4/11/2011,4/11/2011,1,Queens Of The Stone Age,Dough Rollers,2800,105000,105000,US DOLLAR,2800,100,37.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
4/9/2011,4/9/2011,1,Cold War Kids,Sean Hayes,2238,56305,56305,US DOLLAR,2800,80,25,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
4/1/2011,,1,Megan Slankard,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
3/31/2011,3/31/2011,1,My Chemical Romance,Neon Trees,2800,98000,98000,US DOLLAR,2800,100,35,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
3/26/2011,3/26/2011,1,O.M.D.,Oh Land,2655,78353,78353,US DOLLAR,2800,95,29.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
3/19/2011,3/19/2011,1,Flogging Molly,Moneybrother,2800,82600,82600,US DOLLAR,2800,100,29.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
3/18/2011,3/18/2011,1,Girl Talk,"Junk Culture, Max Tundra",2800,82600,82600,US DOLLAR,2800,100,29.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
3/11/2011,3/11/2011,1,Simian Mobile Disco / Fake Blood,,1996,55208,55208,US DOLLAR,2800,72,27.5,0,Fox Theater,Oakland,CA,United States,"Another Planet Entertainment, HARD"
3/5/2011,3/5/2011,1,Trey Anastasio,,2800,110600,110600,US DOLLAR,2800,100,39.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/24/2011,2/24/2011,1,B.B. King,,1661,115497,115497,US DOLLAR,1661,100,45.5,85.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/22/2011,2/22/2011,1,"""Noise Pop Festival""",The Urinals,1793,45195,45195,US DOLLAR,2800,65,25,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/20/2011,2/20/2011,1,Imagination Movers,"Choo-Choo Soul ""With Genevieve!""",634,25850,25850,US DOLLAR,1020,63,22.5,42.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/18/2011,2/18/2011,1,Chromeo,"Mndr, The Suzan",2800,70000,70000,US DOLLAR,2800,100,25,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2/14/2011,2/14/2011,1,The Decemberists,Mountain Man,2800,105000,105000,US DOLLAR,2800,100,37.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
1/28/2011,1/28/2011,1,Ween,,2800,98000,98000,US DOLLAR,2800,100,35,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
1/15/2011,1/15/2011,1,Rebelution,"Iration, Orgone",2800,56000,56000,US DOLLAR,2800,100,20,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
1/13/2011,1/13/2011,1,Joe Satriani,Ned Evett,1516,88877,88877,US DOLLAR,1800,85,39.5,75,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
12/31/2010,,1,Primus,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
12/30/2010,,1,Primus,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
12/16/2010,,1,Béla Fleck & The Flecktones,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
12/11/2010,12/11/2010,1,Bassnectar,Eskmo,2800,82040,82040,US DOLLAR,2800,100,24,26,Fox Theater,Oakland,CA,United States,(In-House Promotion)
12/3/2010,,1,John Butler Trio,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
11/24/2010,11/24/2010,1,Pretty Lights,"Gramatik, Thunderball",2372,65898,58517,US DOLLAR,2800,85,27.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
11/11/2010,11/11/2010,1,Brandon Flowers,Fran Healy,2800,75260,75260,US DOLLAR,2800,100,30,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
11/5/2010,11/5/2010,1,Florence & The Machine,"Grouplove, Hanni El Khatib, The Smith Westerns",2800,61323,61323,US DOLLAR,2800,100,25,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
11/1/2010,,1,Godsmack,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
10/30/2010,10/30/2010,1,Gov't Mule,,2279,72600,72600,US DOLLAR,2800,82,35,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/28/2010,10/28/2010,1,Lady Antebellum,David Nail,2702,98241,98241,US DOLLAR,2800,97,39.5,0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
10/27/2010,,1,Boom Boom Satellites,,,,,,,0,,,Fox Theater,Oakland,CA,United States,
