,Event Date,Year,Month,Q,Quarter,Season,Day of Week,Time of Week,Number of Shows,Show Type,Headliner,Support,Number of Supporting Acts,Tickets Sold,Gross USD,Venue Capacity,Percent Tickets Sold,Minimum Ticket Price,Maximum Ticket Price,Ticket Range,Artist Start Date,Years Active,Artist Hometown,US Region,Local or Not,Miles From Home,Artist Genre,Main Genre,Hometown Latitude,Hometown Longitude
216,2009-09-10,2009,September,Q3,2009 Q3,Autumn,Thursday ,Weekend,2.0,multiple shows,Yeah Yeah Yeahs,No support,0.0,2674.5,95210.5,2800.0,96.0,35.5,40.0,4.5,2003.0,6.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Indie,indie rock,40.7127281,-74.0060152
217,2009-09-11,2009,September,Q3,2009 Q3,Autumn,Friday   ,Weekend,1.0,single headliner,Flogging Molly,"Fitz And The Tantrums, Hepcat",2.0,2476.0,73095.0,2800.0,89.0,29.5,30.0,0.5,2000.0,9.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Punk or Metal,celtic punk,34.0536909,-118.2427666
218,2009-09-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
219,2009-09-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
220,2009-09-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
221,2009-09-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
222,2009-09-16,2009,September,Q3,2009 Q3,Autumn,Wednesday,Weekday,1.0,single headliner,Arctic Monkeys,The Like,1.0,2800.0,75600.0,2800.0,100.0,27.0,27.0,0.0,2006.0,3.0,"High Green, Sheffield, South Yorkshire, England, United Kingdom",International,International,5223.5388140000005,Indie,indie rock,53.4742151,-1.493166
223,2009-09-17,2009,September,Q3,2009 Q3,Autumn,Thursday ,Weekend,1.0,single headliner,Ben Harper,Joshua James,1.0,2168.0,75880.0,2800.0,78.0,35.0,35.0,0.0,1992.0,17.0,"Pomona, California, United States",West Coast,US,362.0360056,Rock,rock,34.0553813,-117.7517496
224,2009-09-18,2009,September,Q3,2009 Q3,Autumn,Friday   ,Weekend,3.0,multiple shows,Furthur,No support,0.0,2800.0,138600.0,2800.0,100.0,49.5,49.5,0.0,2010.0,0.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Rock,rock,37.7790262,-122.4199061
225,2009-09-19,2009,September,Q3,2009 Q3,Autumn,Saturday ,Weekend,3.0,multiple shows,Furthur,No support,0.0,2800.0,138600.0,2800.0,100.0,49.5,49.5,0.0,2010.0,0.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Rock,rock,37.7790262,-122.4199061
226,2009-09-20,2009,September,Q3,2009 Q3,Autumn,Sunday   ,Weekday,3.0,multiple shows,Furthur,No support,0.0,2800.0,138600.0,2800.0,100.0,49.5,49.5,0.0,2010.0,0.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Rock,rock,37.7790262,-122.4199061
227,2009-09-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
228,2009-09-22,2009,September,Q3,2009 Q3,Autumn,Tuesday  ,Weekday,1.0,single headliner,The Australian Pink Floyd Show,No support,0.0,1493.0,55797.0,1816.0,83.0,32.5,39.5,7.0,2012.0,0.0,"Adelaide, South Australia, Australia",International,International,8076.880279000001,Rock,progressive rock,-34.9281805,138.5999312
229,2009-09-23,2009,September,Q3,2009 Q3,Autumn,Wednesday,Weekday,1.0,single headliner,Rodrigo Y Gabriela,Rocco DeLuca,1.0,2800.0,99400.0,2800.0,100.0,35.5,35.5,0.0,2001.0,8.0,"Ciudad de México, Mexico",International,International,1881.3890789999998,Rock,acoustic rock,19.4326296,-99.1331785
230,2009-09-24,2009,September,Q3,2009 Q3,Autumn,Thursday ,Weekend,1.0,single headliner,Bon Iver,No support,0.0,2800.0,63000.0,2800.0,100.0,22.5,22.5,0.0,2007.0,2.0,"Eau Claire, Wisconsin, United States",Midwest,US,1661.169377,Folk,folk,44.811349,-91.4984941
231,2009-09-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
232,2009-09-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
233,2009-09-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
234,2009-09-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
235,2009-09-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
236,2009-09-30,2009,September,Q3,2009 Q3,Autumn,Wednesday,Weekday,2.0,multiple shows,Kylie Minogue,No support,0.0,2640.0,200854.5,2796.0,94.5,58.5,79.5,21.0,1988.0,21.0,"Melbourne, Victoria, Australia",International,International,7865.386699,Pop,dance-pop,-37.8142176,144.9631608
237,2009-10-01,2009,October,Q4,2009 Q4,Autumn,Thursday ,Weekend,2.0,multiple shows,Kylie Minogue,No support,0.0,2640.0,200854.5,2796.0,94.5,58.5,79.5,21.0,1988.0,21.0,"Melbourne, Victoria, Australia",International,International,7865.386699,Pop,dance-pop,-37.8142176,144.9631608
238,2009-10-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
239,2009-10-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
240,2009-10-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
241,2009-10-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
242,2009-10-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
243,2009-10-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
244,2009-10-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
245,2009-10-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
246,2009-10-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
247,2009-10-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
248,2009-10-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
249,2009-10-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
250,2009-10-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
251,2009-10-15,2009,October,Q4,2009 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,Gogol Bordello,Apostle Of Hustle,1.0,2579.0,83818.0,2800.0,93.0,32.5,32.5,0.0,2002.0,7.0,"New York, United States",Northeast,US,2563.4829219999997,Punk or Metal,punk,40.7127281,-74.0060152
252,2009-10-16,2009,October,Q4,2009 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Snow Patrol,Plain White T's,1.0,2800.0,98000.0,2800.0,100.0,35.0,35.0,0.0,1998.0,11.0,"Dundee, Scotland, United Kingdom",International,International,5036.495785,Rock,alternative rock,56.4605938,-2.97019
253,2009-10-17,2009,October,Q4,2009 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Monsters Of Folk,No support,0.0,1801.0,80848.0,1801.0,100.0,39.5,45.5,6.0,2009.0,0.0,United States,US,US,1182.986702,Folk,folk,39.7837304,-100.4458825
254,2009-10-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
255,2009-10-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
256,2009-10-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
257,2009-10-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
258,2009-10-22,2009,October,Q4,2009 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,Echo & The Bunnymen,She Wants Revenge,1.0,2138.0,91010.0,2800.0,77.0,42.5,42.5,0.0,1980.0,29.0,"Liverpool, England, United Kingdom",International,International,5183.0541539999995,Indie,post-punk,53.407154,-2.991665
259,2009-10-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
260,2009-10-24,2009,October,Q4,2009 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Mika,Gary Go,1.0,2417.0,71322.0,2800.0,87.0,29.5,29.5,0.0,2007.0,2.0,"Beirut, Beyrouth, Lebanon",International,International,7295.14791,Pop,pop,33.8959203,35.47843
261,2009-10-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
262,2009-10-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
263,2009-10-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
264,2009-10-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
265,2009-10-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
266,2009-10-30,2009,October,Q4,2009 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Regina Spektor,Jupiter One,1.0,2800.0,104870.0,2800.0,100.0,37.5,37.5,0.0,2001.0,8.0,"Moskva, Russia",International,International,5880.220875,Indie,art pop,55.7504461,37.6174943
267,2009-10-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
268,2009-11-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
269,2009-11-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
270,2009-11-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
271,2009-11-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
272,2009-11-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
273,2009-11-06,2009,November,Q4,2009 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Dropkick Murphys,"The Flatliners, The Insurgence, Youth Brigade",3.0,2184.0,52397.0,2800.0,78.0,25.5,29.5,4.0,1998.0,11.0,"Quincy, Massachusetts, United States",Northeast,US,2695.279284,Punk or Metal,celtic punk,42.2528772,-71.0022705
274,2009-11-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
275,2009-11-08,2009,November,Q4,2009 Q4,Autumn,Sunday   ,Weekday,3.0,multiple shows,Pixies,Black Gold,1.0,2800.0,136150.0,2800.0,100.0,49.5,64.5,15.0,1988.0,21.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Rock,alternative rock,42.3602534,-71.0582912
276,2009-11-09,2009,November,Q4,2009 Q4,Autumn,Monday   ,Weekday,3.0,multiple shows,Pixies,Black Gold,1.0,2800.0,136150.0,2800.0,100.0,49.5,64.5,15.0,1988.0,21.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Rock,alternative rock,42.3602534,-71.0582912
277,2009-11-10,2009,November,Q4,2009 Q4,Autumn,Tuesday  ,Weekday,3.0,multiple shows,Pixies,Black Gold,1.0,2800.0,136150.0,2800.0,100.0,49.5,64.5,15.0,1988.0,21.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Rock,alternative rock,42.3602534,-71.0582912
278,2009-11-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
279,2009-11-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
280,2009-11-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
281,2009-11-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
282,2009-11-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
283,2009-11-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
284,2009-11-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
285,2009-11-18,2009,November,Q4,2009 Q4,Autumn,Wednesday,Weekday,1.0,single headliner,Raphael Saadiq,"Anjulie, Melanie Fiona",2.0,1582.0,62564.0,1800.0,88.0,39.5,39.5,0.0,2002.0,7.0,"Oakland, California, United States",West Coast,Local,0.269993986,Hip Hop,r&b,37.8044557,-122.2713563
286,2009-11-19,2009,November,Q4,2009 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,Them Crooked Vultures,No support,0.0,2800.0,138600.0,2800.0,100.0,49.5,49.5,0.0,2009.0,0.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Rock,alternative rock,34.0536909,-118.2427666
287,2009-11-20,2009,November,Q4,2009 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Stone Temple Pilots,The Police Experience - Trib. to The Police,1.0,2221.0,116788.0,2800.0,80.0,52.5,52.5,0.0,1992.0,17.0,"San Diego, California, United States",West Coast,US,454.3197063,Rock,grunge,32.7174209,-117.1627714
288,2009-11-21,2009,November,Q4,2009 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Café Tacuba,DJ Nica,1.0,2330.0,91203.0,2800.0,84.0,35.5,39.5,4.0,1992.0,17.0,"Ciudad de México, Mexico",International,International,1881.3890789999998,Rock,alternative rock,19.4326296,-99.1331785
289,2009-11-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
290,2009-11-23,2009,November,Q4,2009 Q4,Autumn,Monday   ,Weekday,1.0,single headliner,Wolfmother,"Heartless Bastards, Thenewno2",2.0,2273.0,67053.0,2800.0,82.0,29.5,29.5,0.0,2005.0,4.0,"Sydney, New South Wales, Australia",International,International,7423.098876999999,Rock,hard rock,-33.8548157,151.2164539
291,2009-11-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
292,2009-11-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
293,2009-11-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
294,2009-11-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
295,2009-11-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
296,2009-11-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
297,2009-11-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
298,2009-12-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
299,2009-12-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
300,2009-12-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
301,2009-12-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
302,2009-12-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
303,2009-12-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
304,2009-12-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
305,2009-12-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
306,2009-12-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
307,2009-12-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
308,2009-12-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
309,2009-12-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
310,2009-12-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
311,2009-12-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
312,2009-12-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
313,2009-12-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
314,2009-12-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
315,2009-12-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
316,2009-12-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
317,2009-12-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
318,2009-12-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
319,2009-12-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
320,2009-12-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
321,2009-12-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
322,2009-12-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
323,2009-12-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
324,2009-12-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
325,2009-12-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
326,2009-12-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
327,2009-12-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
328,2009-12-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
329,2010-01-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
330,2010-01-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
331,2010-01-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
332,2010-01-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
333,2010-01-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
334,2010-01-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
335,2010-01-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
336,2010-01-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
337,2010-01-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
338,2010-01-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
339,2010-01-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
340,2010-01-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
341,2010-01-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
342,2010-01-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
343,2010-01-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
344,2010-01-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
345,2010-01-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
346,2010-01-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
347,2010-01-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
348,2010-01-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
349,2010-01-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
350,2010-01-22,2010,January,Q1,2010 Q1,Winter,Friday   ,Weekend,2.0,festival,Steve Miller Band,"Bonnie Raitt, Charlie Musselwhite, Doobie Brothers, Elvin Bishop, George Thorogood &amp; The Destroyers, Huey Lewis, Roy Rogers",7.0,2800.0,215000.0,2800.0,100.0,50.0,125.0,75.0,1968.0,42.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Blues,blues rock,37.7790262,-122.4199061
351,2010-01-23,2010,January,Q1,2010 Q1,Winter,Saturday ,Weekend,2.0,festival,Steve Miller Band,"Bonnie Raitt, Charlie Musselwhite, Doobie Brothers, Elvin Bishop, George Thorogood &amp; The Destroyers, Huey Lewis, Roy Rogers",7.0,2800.0,215000.0,2800.0,100.0,50.0,125.0,75.0,1968.0,42.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Blues,blues rock,37.7790262,-122.4199061
352,2010-01-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
353,2010-01-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
354,2010-01-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
355,2010-01-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
356,2010-01-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
357,2010-01-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
358,2010-01-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
359,2010-01-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
360,2010-02-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
361,2010-02-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
362,2010-02-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
363,2010-02-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
364,2010-02-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
365,2010-02-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
366,2010-02-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
367,2010-02-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
368,2010-02-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
369,2010-02-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
370,2010-02-11,2010,February,Q1,2010 Q1,Winter,Thursday ,Weekend,1.0,single headliner,Alice In Chains,Creature With The Atom Brain,1.0,2800.0,111355.0,2800.0,100.0,39.5,40.0,0.5,1990.0,20.0,"Seattle, Washington, United States",West Coast,US,676.1608988,Rock,grunge,47.6038321,-122.3300624
371,2010-02-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
372,2010-02-13,2010,February,Q1,2010 Q1,Winter,Saturday ,Weekend,1.0,single headliner,STS9,Nalepa ,1.0,2025.0,56353.0,2800.0,73.0,27.5,30.0,2.5,1999.0,11.0,"Snellville, Georgia, United States",South,US,2149.660862,Rock,livetronica,33.857328,-84.0199108
373,2010-02-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
374,2010-02-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
375,2010-02-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
376,2010-02-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
377,2010-02-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
378,2010-02-19,2010,February,Q1,2010 Q1,Winter,Friday   ,Weekend,1.0,single headliner,Erykah Badu,Goapele,1.0,2800.0,143880.0,2800.0,100.0,49.5,69.5,20.0,1997.0,13.0,"Dallas, Texas, United States",South,US,1475.957467,Soul,soul,32.7762719,-96.7968559
379,2010-02-20,2010,February,Q1,2010 Q1,Winter,Saturday ,Weekend,1.0,festival,Barrington Levy,"Barrington Levy, Capleton, Cocoa Tea, Gregory Isaacs, Sister I-Live, Tarrus Riley",6.0,2760.0,109958.0,2800.0,99.0,35.0,45.0,10.0,1979.0,31.0,"Clarendon, Jamaica",International,International,3036.3357969999997,Other,reggae,17.951852549999998,-77.27192765048153
380,2010-02-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
381,2010-02-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
382,2010-02-23,2010,February,Q1,2010 Q1,Winter,Tuesday  ,Weekday,1.0,single headliner,Yoko Ono,"Deerhoof, Yoko Ono Plastic Ono Band",2.0,1612.0,63723.0,1793.0,90.0,39.5,40.0,0.5,1968.0,42.0,"Tokyo, Japan",International,International,5153.607014,Indie,art pop,35.6828387,139.7594549
383,2010-02-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
384,2010-02-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
385,2010-02-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
386,2010-02-27,2010,February,Q1,2010 Q1,Winter,Saturday ,Weekend,1.0,single headliner,The Magnetic Fields,"Mark Eitzel, The Magnetic Fields",2.0,1852.0,60190.0,1852.0,100.0,32.5,32.5,0.0,1991.0,19.0,"Boston, Massachusetts, United States",Northeast,US,2691.0374620000002,Indie,indie pop,42.3602534,-71.0582912
387,2010-02-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
388,2010-03-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
389,2010-03-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
390,2010-03-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
391,2010-03-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
392,2010-03-05,2010,March,Q1,2010 Q1,Spring,Friday   ,Weekend,1.0,single headliner,Tegan and Sara,"Holly Miranda, Steel Train",2.0,2800.0,98000.0,2800.0,100.0,35.0,35.0,0.0,1999.0,11.0,"Calgary, Alberta, Canada",International,International,999.1403155999999,Indie,indie,51.0534234,-114.0625892
393,2010-03-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
394,2010-03-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
395,2010-03-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
396,2010-03-09,2010,March,Q1,2010 Q1,Spring,Tuesday  ,Weekday,1.0,single headliner,Zac Brown Band,"Joey + Rory, Nic Cowan",2.0,2640.0,104356.0,2800.0,95.0,40.0,40.0,0.0,2005.0,5.0,"Dahlonega, Georgia, United States",South,US,2137.2660300000002,Country,country pop,34.5328484,-83.9845723
397,2010-03-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
398,2010-03-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
399,2010-03-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
400,2010-03-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
401,2010-03-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
402,2010-03-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
403,2010-03-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
404,2010-03-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
405,2010-03-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
406,2010-03-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
407,2010-03-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
408,2010-03-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
409,2010-03-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
410,2010-03-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
411,2010-03-24,2010,March,Q1,2010 Q1,Spring,Wednesday,Weekday,1.0,single headliner,Metric,"Codeine Velvet Club, Nico Vega",2.0,2800.0,70000.0,2800.0,100.0,25.0,25.0,0.0,2001.0,9.0,"Toronto, Ontario, Canada",International,International,2261.182925,Electronic,electronic,43.6534817,-79.3839347
412,2010-03-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413,2010-03-26,2010,March,Q1,2010 Q1,Spring,Friday   ,Weekend,1.0,single headliner,Air,AM,1.0,2581.0,97078.0,2800.0,93.0,38.0,38.0,0.0,1998.0,12.0,"Versailles, Yvelines, Île-de-France, France",International,International,5567.1001,Electronic,electronic,48.8035403,2.1266886
414,2010-03-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
415,2010-03-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
416,2010-03-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
417,2010-03-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
418,2010-03-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
419,2010-04-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
420,2010-04-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
421,2010-04-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
422,2010-04-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
423,2010-04-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
424,2010-04-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
425,2010-04-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
426,2010-04-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
427,2010-04-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
428,2010-04-10,2010,April,Q2,2010 Q2,Spring,Saturday ,Weekend,1.0,single headliner,Train,Butch Walker,1.0,2800.0,105000.0,2800.0,100.0,38.0,38.0,0.0,1996.0,14.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Pop,pop,37.7790262,-122.4199061
429,2010-04-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
430,2010-04-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
