Start Date,Num Shows,Headliner,Support,Tickets Sold,Gross USD,Gross Gate,Currency,Venue Capacity,Percentage Sold,Ticket Price Min,Ticket Price Max,Venue Name,Venue City,Venue State,Venue Country,Promoter
2013-10-05,2,Pet Shop Boys,Jacques Lu Cont,2505.5,155281.5,310563.0,US DOLLAR,2800.0,89.5,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-07,2,Pet Shop Boys,Jacques Lu Cont,2505.5,155281.5,310563.0,US DOLLAR,2800.0,89.5,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-08,2,Zedd,Alex Metric,2800.0,98000.0,196000.0,US DOLLAR,2800.0,100.0,35.0,63.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-09,2,Zedd,Alex Metric,2800.0,98000.0,196000.0,US DOLLAR,2800.0,100.0,35.0,63.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-11,1,Michael Franti,Ethan Tucker,2717.0,88400.0,88400.0,US DOLLAR,2800.0,98.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-12,1,Jack Johnson,Bahamas,2800.0,194600.0,194600.0,US DOLLAR,2800.0,100.0,69.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-18,1,City and Colour,The Paper Kites,2717.0,88400.0,88400.0,US DOLLAR,2800.0,98.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-21,1,Passion Pit,The Joy Formidable,1973.0,88920.0,88920.0,US DOLLAR,2800.0,71.0,45.0,50.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-25,1,The Naked And Famous,"Black English, The Colourist",2612.0,77406.0,77406.0,US DOLLAR,2800.0,94.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-26,1,Joe Satriani,Living Colour,1625.0,97957.0,97957.0,US DOLLAR,1793.0,91.0,39.5,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-27,2,Mark Knopfler,,1842.0,181442.0,362884.0,US DOLLAR,1919.0,96.0,65.5,129.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-28,2,Mark Knopfler,,1842.0,181442.0,362884.0,US DOLLAR,1919.0,96.0,65.5,129.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-29,1,Two Door Cinema Club,"Peace, St. Lucia",2800.0,91000.0,91000.0,US DOLLAR,2800.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-10-30,1,Sugar Blue,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2013-10-31,1,Gov't Mule,Robby Krieger,1879.0,66215.0,66215.0,US DOLLAR,2800.0,68.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-11-01,1,Iron & Wine,Laura Mvula,2732.0,95860.0,95860.0,US DOLLAR,2800.0,98.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-11-02,1,Cut Copy,"Classixx, Kauf, Larry Gus",2800.0,98140.0,98140.0,US DOLLAR,2800.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-11-09,1,Lamb Of God / Killswitch Engage,"Huntress, Testament",2800.0,98465.0,98465.0,US DOLLAR,2800.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-11-15,1,Toro Y Moi,Classixx,2358.0,65228.0,65228.0,US DOLLAR,2800.0,85.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-11-17,1,Chvrches,Basecamp,2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-12-05,1,The Head And The Heart,"Rayland Baxter, Rose Windows",2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2013-12-31,1,Primus,The Les Claypool Frog Brigade,2800.0,172313.0,172313.0,US DOLLAR,2800.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-01-23,1,Jake Bugg,"Albert Hammond Jr., The Skins",1601.0,47374.0,47374.0,US DOLLAR,2800.0,58.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-01-31,1,Magik Magik Orchestra,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2014-02-01,1,Mayer Hawthorne,"Gavin Turek, Quadron",2800.0,77000.0,77000.0,US DOLLAR,2800.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-06,1,Young The Giant,Cayucas,2800.0,82793.0,82793.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-07,1,Skrillex,,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-08,1,"""Elevate Oakland Benefit Concert""",,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2014-02-15,1,Panic! At The Disco,"The Colourist, X Ambassadors",2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-18,1,2 Chainz,"August Alsina, Pusha T",2800.0,111684.0,111684.0,US DOLLAR,2800.0,100.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-19,1,Amos Lee,Langhorne Slim,1820.0,74814.0,74814.0,US DOLLAR,1820.0,100.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-20,1,Phantogram,White Sea,2800.0,74200.0,74200.0,US DOLLAR,2800.0,100.0,26.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-21,1,Pixies,Best Coast,2800.0,154000.0,154000.0,US DOLLAR,2800.0,100.0,55.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-02-22,1,Pentatonix,,2800.0,91750.0,91750.0,US DOLLAR,2800.0,100.0,25.0,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-08,1,Umphrey's McGee,The California Honeydrops,2263.0,57955.0,57955.0,US DOLLAR,2800.0,81.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-14,1,Flogging Molly,"Jerry Hannan, Johnny Madcap &amp; The Distractions",2800.0,93800.0,93800.0,US DOLLAR,2800.0,100.0,33.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-15,1,Prince,,2800.0,303800.0,303800.0,US DOLLAR,2800.0,100.0,99.5,199.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-21,1,Jackie Greene,"The Mother Hips, Tumbleweed Wanderers",1987.0,58842.0,58842.0,US DOLLAR,2800.0,71.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-22,1,St. Vincent,Noveller,2800.0,82655.0,82655.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-23,3,Kraftwerk,,2800.0,172312.66666666666,516938.0,US DOLLAR,2800.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-24,3,Kraftwerk,,2800.0,172312.66666666666,516938.0,US DOLLAR,2800.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-25,3,Kraftwerk,,2800.0,172312.66666666666,516938.0,US DOLLAR,2800.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-26,2,Lorde,Lo-Fang,2800.0,119000.0,238000.0,US DOLLAR,2800.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-27,2,Lorde,Lo-Fang,2800.0,119000.0,238000.0,US DOLLAR,2800.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-28,2,Widespread Panic,,2800.0,138600.0,277200.0,US DOLLAR,2800.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-03-29,2,Widespread Panic,,2800.0,138600.0,277200.0,US DOLLAR,2800.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-03,1,Fitz And The Tantrums,"Bad Suns, Nightmare And The Cat",2624.0,85280.0,85280.0,US DOLLAR,2800.0,94.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-04,1,The Neighbourhood,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2014-04-05,1,Yonder Mountain String Band,The Brothers Comatose,1875.0,48095.0,48095.0,US DOLLAR,2800.0,67.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-08,1,Pet Shop Boys,DJ Omar Perez,1925.0,121733.0,121733.0,US DOLLAR,2800.0,69.0,49.5,70.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-09,3,Neutral Milk Hotel,Elf Power,2800.0,110600.0,331800.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-10,3,Neutral Milk Hotel,Elf Power,2800.0,110600.0,331800.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-11,3,Neutral Milk Hotel,Elf Power,2800.0,110600.0,331800.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-12,1,Diana Krall,,1695.0,164974.0,164974.0,US DOLLAR,1695.0,100.0,59.5,130.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-14,1,Bryan Ferry,Dawn Landes,2326.0,123955.0,123955.0,US DOLLAR,2800.0,84.0,45.0,60.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-15,2,The Knife,"Deep Aerobics, DJ Rapid Fire",2800.0,98000.0,196000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-16,2,The Knife,"Deep Aerobics, DJ Rapid Fire",2800.0,98000.0,196000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-17,2,Empire Of The Sun,Vin Sol,2800.0,110600.0,221200.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-18,2,Empire Of The Sun,Vin Sol,2800.0,110600.0,221200.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-19,1,Broken Bells,Au Revoir Simone,2800.0,91008.0,91008.0,US DOLLAR,2800.0,100.0,33.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-24,3,String Cheese Incident,Moon Hooch,2484.0,124505.0,373515.0,US DOLLAR,2800.0,89.0,49.95,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-25,3,String Cheese Incident,Moon Hooch,2484.0,124505.0,373515.0,US DOLLAR,2800.0,89.0,49.95,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-26,3,String Cheese Incident,Moon Hooch,2484.0,124505.0,373515.0,US DOLLAR,2800.0,89.0,49.95,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-04-28,1,Franz Ferdinand,Cate Le Bon,2540.0,100440.0,100440.0,US DOLLAR,2800.0,91.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-01,1,Mastodon,"Gojira, Kvelertak",2464.0,67940.0,67940.0,US DOLLAR,2800.0,88.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-05,1,Ingrid Michaelson,"Storyman, The Alternate Routes",2279.0,67418.0,67418.0,US DOLLAR,2800.0,82.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-06,1,Childish Gambino,,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-09,1,Rodrigo y Gabriela,Zach Heckendorf,2800.0,126000.0,126000.0,US DOLLAR,2800.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-10,1,Twenty One Pilots,"Hunter Hunted, Nonono",2534.0,63470.0,63470.0,US DOLLAR,2800.0,91.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-19,1,Nickel Creek,The Secret Sisters,2800.0,105000.0,105000.0,US DOLLAR,2800.0,100.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-20,1,Cage The Elephant,"Foals, J. Roddy Walston And The Business",2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-05-27,1,Elbow,John Grant,2085.0,67825.0,67825.0,US DOLLAR,2175.0,96.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-06-26,1,Steve Winwood,Cris Jacobs,1778.0,132650.0,132650.0,US DOLLAR,1778.0,100.0,55.0,100.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-06-28,1,Devo,,2265.0,107215.0,107215.0,US DOLLAR,2800.0,81.0,45.0,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-07-25,2,The Neighbourhood,"Bad Suns, White Arrows",2800.0,77071.0,154142.0,US DOLLAR,2800.0,100.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-07-26,2,The Neighbourhood,"Bad Suns, White Arrows",2800.0,77071.0,154142.0,US DOLLAR,2800.0,100.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-08-02,1,Andrew Rayel / Cosmic Gate,Dyloot,2450.0,100090.0,100090.0,US DOLLAR,2800.0,88.0,32.5,45.0,Fox Theater,Oakland,CA,United States,"Another Planet Entertainment, Insomniac"
2014-08-07,1,"""Outside Lands Music & Arts Festival Night Shows""",Sean Hayes,2330.0,81780.0,81780.0,US DOLLAR,2800.0,84.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-08-22,1,Little Dragon,Dam Funk,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-08-28,1,Brand New,"Broncho, Joyce Manor",2800.0,93240.0,93240.0,US DOLLAR,2800.0,100.0,31.5,33.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-07,1,Coheed And Cambria,Thank You Scientist,2618.0,77341.0,77341.0,US DOLLAR,2800.0,94.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-11,1,Passenger,"Once, Stu Larsen",2800.0,79800.0,79800.0,US DOLLAR,2800.0,100.0,28.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-17,1,Ian Anderson,,1821.0,124062.0,124062.0,US DOLLAR,1821.0,100.0,45.5,85.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-18,1,Chvrches,The Range,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.0,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-19,1,Rise Against,"Radkey, Touché Amoré",2088.0,82999.0,82999.0,US DOLLAR,2800.0,75.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-20,1,Interpol,Rey Pila,2800.0,105000.0,105000.0,US DOLLAR,2800.0,100.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-21,1,Lykke Li,Mapei,2043.0,80979.0,80979.0,US DOLLAR,2800.0,73.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-22,1,La Roux,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2014-09-24,1,Tears For Fears,Carina Round,2800.0,138600.0,138600.0,US DOLLAR,2800.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-25,1,Die Antwoord,DJ Napsty,2800.0,110600.0,110600.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-26,1,Paolo Nutini,Phox,2091.0,61817.0,61817.0,US DOLLAR,2800.0,75.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-27,1,The Gaslight Anthem,"Against Me!, Twopointeight",2383.0,70299.0,70299.0,US DOLLAR,2800.0,86.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-09-28,1,Sam Smith,Broods,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-02,1,Thievery Corporation,BoomBox,2553.0,134233.0,134233.0,US DOLLAR,2800.0,92.0,52.5,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-06,1,Kasabian,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2014-10-08,1,Lily Allen,Lolawolf,2800.0,98000.0,98000.0,US DOLLAR,2800.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-14,1,Ray LaMontagne,The Belle Brigade,1869.0,117818.0,117818.0,US DOLLAR,1869.0,100.0,49.5,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-17,1,Sbtrkt,GoldLink,2613.0,91455.0,91455.0,US DOLLAR,2800.0,94.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-18,1,"""Experience Hendrix""","Billy Cox, Buddy Guy, Chris Layton, Doyle Bramhall II, Eric Johnson, Jonny Lang, Kenny Wayne Shepherd, Mato Nanji, Noah Hunt, Rich Robinson, Scott Nelson, Tim Austin, Tony Franklin, Zakk Wylde",1690.0,138995.0,138995.0,US DOLLAR,1690.0,100.0,55.0,115.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-19,2,Nas,,1817.0,91171.5,182343.0,US DOLLAR,1817.0,100.0,39.5,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-21,2,Nas,,1817.0,91171.5,182343.0,US DOLLAR,1817.0,100.0,39.5,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-23,1,Trampled By Turtles,Elephant Revival,1801.0,53130.0,53130.0,US DOLLAR,2800.0,65.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-24,1,Little Dragon,Shy Girls,2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-10-30,1,Tycho,Com Truise,2691.0,74203.0,74203.0,US DOLLAR,2800.0,97.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-01,1,Erasure,Superhumanoids,2800.0,147750.0,147750.0,US DOLLAR,2800.0,100.0,45.0,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-08,1,Foster The People,"Soko, Sylvan Esso",2800.0,119000.0,119000.0,US DOLLAR,2800.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-09,1,Rhye,Lo-Fang,1727.0,60565.0,60565.0,US DOLLAR,1727.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-11,2,Slayer,"Exodus, Suicidal Tendencies",2800.0,115896.0,231792.0,US DOLLAR,2800.0,100.0,39.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-12,2,Slayer,"Exodus, Suicidal Tendencies",2800.0,115896.0,231792.0,US DOLLAR,2800.0,100.0,39.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-13,1,First Aid Kit,Samantha Crain,2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-14,1,Tegan And Sara,The Courtneys,2735.0,108115.0,108115.0,US DOLLAR,2800.0,98.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-15,2,Tame Impala,Delicate Steve,2624.0,92020.0,184040.0,US DOLLAR,2800.0,94.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-16,2,Tame Impala,Delicate Steve,2624.0,92020.0,184040.0,US DOLLAR,2800.0,94.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-19,1,Capital Cities,"Night Terrors Of 1927, Sneaky Sound System",2346.0,76313.0,76313.0,US DOLLAR,2800.0,84.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-21,1,Cold War Kids,"Avid Dancer, Waters",2108.0,53080.0,53080.0,US DOLLAR,2800.0,76.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-22,1,STS9,Michal Menert,2800.0,83761.0,83761.0,US DOLLAR,2800.0,100.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-11-25,1,DJ Shadow / Cut Chemist,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2014-11-26,1,G-Eazy,"Jay Ant, Ty Dolla $ign",2800.0,82600.0,82600.0,US DOLLAR,2800.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-12-11,1,Tune-Yards,Cibo Matto,1895.0,56264.0,56264.0,US DOLLAR,2800.0,68.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-12-18,2,Dillon Francis,"Hoodboi, TJR",2489.5,87252.5,174505.0,US DOLLAR,2800.0,89.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-12-19,2,Dillon Francis,"Hoodboi, TJR",2489.5,87252.5,174505.0,US DOLLAR,2800.0,89.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-12-27,1,The Roots,Lion Babe,2800.0,143640.0,143640.0,US DOLLAR,2800.0,100.0,49.5,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2014-12-31,1,Primus,,2800.0,172313.0,172313.0,US DOLLAR,2800.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-01-30,1,RL Grime,"Lunice, Tommy Kruise",2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-01-31,1,The Devil Makes Three,Joe Pug,2800.0,70000.0,70000.0,US DOLLAR,2800.0,100.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-07,1,London Grammar,Until The Ribbon Breaks,2800.0,77000.0,77000.0,US DOLLAR,2800.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-10,1,Hozier,Asgeir,2800.0,85120.0,85120.0,US DOLLAR,2800.0,100.0,29.5,39.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-11,1,Ben Howard,Willy Mason,2800.0,91000.0,91000.0,US DOLLAR,2800.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-12,1,Dr. Dog,Hanni El Khatib,2262.0,62380.0,62380.0,US DOLLAR,2800.0,81.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-13,1,The Fresh Beat Band,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-02-14,1,Iration,"Hours Eastly, Stick Figure",2652.0,66915.0,66915.0,US DOLLAR,2800.0,95.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-15,1,Billy Idol,Broncho,2800.0,154000.0,154000.0,US DOLLAR,2800.0,100.0,55.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-20,1,Gov't Mule,,2502.0,88020.0,88020.0,US DOLLAR,2800.0,90.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-25,2,Pentatonix,,2800.0,100520.0,201040.0,US DOLLAR,2800.0,100.0,35.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-26,2,Pentatonix,,2800.0,100520.0,201040.0,US DOLLAR,2800.0,100.0,35.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-27,1,Geographer,"Bells Atlas, Empires, K.Flay",2023.0,50975.0,50975.0,US DOLLAR,2800.0,73.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-02-28,1,New Pornographers,"How To Dress Well, Islands, Nick Diamonds",2332.0,81805.0,81805.0,US DOLLAR,2800.0,84.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-03-01,1,Ledisi,"Leela James, Raheem DeVaughn",1789.0,100655.0,100655.0,US DOLLAR,1789.0,100.0,45.0,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-03-07,1,Umphrey's McGee,The Revivalists,2461.0,68198.0,68198.0,US DOLLAR,2800.0,88.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-03-14,1,Railroad Earth,The Infamous Stringdusters,1814.0,54465.0,54465.0,US DOLLAR,2800.0,65.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-03-15,2,Bill Maher,,1967.0,133552.5,267105.0,US DOLLAR,1967.0,100.0,49.5,100.0,Fox Theater,Oakland,CA,United States,
2015-03-19,3,Widespread Panic,,2657.6666666666665,139451.66666666666,418355.0,US DOLLAR,2800.0,95.0,52.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-03-20,3,Widespread Panic,,2657.6666666666665,139451.66666666666,418355.0,US DOLLAR,2800.0,95.0,52.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-03-21,3,Widespread Panic,,2657.6666666666665,139451.66666666666,418355.0,US DOLLAR,2800.0,95.0,52.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-03-28,2,Bill Maher,,1967.0,133552.5,267105.0,US DOLLAR,1967.0,100.0,49.5,100.0,Fox Theater,Oakland,CA,United States,
2015-03-31,1,TV On The Radio,Nostalghia,2800.0,105000.0,105000.0,US DOLLAR,2800.0,100.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-04-03,1,Yonder Mountain String Band,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2015-04-09,2,Stromae,Freedom Fry,2800.0,110600.0,221200.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2015-04-10,2,Stromae,Freedom Fry,2800.0,110600.0,221200.0,US DOLLAR,2800.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
